word,notAllowHomophoneNum,allowHomophoneNum,isCommonlyUsed
微服私行,56,69,false
微过细故,20,35,false
微乎其微,9,41,true
微机四伏,6,43,false
微文深诋,0,14,false
微显阐幽,0,18,false
微言大义,19,65,false
微言大谊,2,48,false
煨干避湿,0,45,false
煨干就湿,0,45,false
巍然屹立,19,51,false
巍巍荡荡,6,9,false
为丛驱雀,6,12,false
为德不终,9,17,false
为德不卒,0,4,false
为恶不悛,0,6,false
为法自弊,6,32,false
为非作歹,0,7,false
为非作恶,30,45,false
为富不仁,17,25,false
为鬼为蜮,0,36,false
为国捐躯,0,10,false
为国为民,29,32,false
为好成歉,0,15,false
为虎傅翼,1,47,false
为虎添翼,1,47,false
为虎作伥,0,13,false
为虺弗摧,15,21,false
为虺弗摧，为蛇若何,14,27,false
为民除害,1,5,false
为民父母,2,12,false
为民请命,10,17,false
为期不远,24,39,false
为裘为箕,8,58,false
为人师表,12,17,false
为人说项,4,18,false
为人作嫁,5,23,false
为仁不富,27,64,false
为山止篑,0,9,false
为善最乐,46,47,false
为蛇画足,18,22,false
为蛇添足,18,22,false
为所欲为,35,67,true
为五斗米折腰,3,20,false
为小失大,198,203,false
为渊驱鱼,69,105,false
为渊驱鱼，为丛驱爵,0,12,false
为渊驱鱼，为丛驱雀,6,12,false
韦编三绝,26,38,false
韦裤布被,12,22,false
韦弦之佩,1,4,false
围城打援,4,19,false
围魏救赵,0,6,false
帏箔不修,11,21,false
帏薄不修,11,21,false
违法乱纪,1,51,false
违害就利,22,54,false
违利赴名,56,63,false
违强陵弱,5,6,false
违时绝俗,3,10,false
违世乖俗,3,10,false
违世绝俗,3,10,false
违世异俗,3,10,false
违天悖理,9,41,false
违天悖人,168,176,false
违天害理,9,41,false
违天逆理,9,41,false
违条犯法,13,16,false
违条舞法,13,16,false
违乡负俗,3,10,false
违心之论,20,23,false
唯力是视,41,86,false
唯利是求,26,30,false
唯利是视,41,86,false
唯利是图,4,14,false
唯邻是卜,1,9,false
唯妙唯肖,0,23,false
唯命是从,34,36,false
唯命是听,8,13,false
唯所欲为,35,67,false
唯唯否否,6,0,false
唯唯连声,26,36,false
唯唯诺诺,0,3,false
唯我独尊,9,11,false
唯吾独尊,9,11,false
帷箔不修,11,21,false
帷薄不修,11,21,false
帷灯箧剑,9,40,false
帷灯匣剑,9,40,false
帷幕不修,11,21,false
惟精惟一,688,734,false
惟口起羞,4,14,false
惟力是视,41,86,false
惟利是命,10,17,false
惟利是求,26,30,false
惟利是趋,8,18,false
惟利是视,41,86,false
惟利是图,4,14,false
惟利是营,6,24,false
惟利是逐,23,54,false
惟妙惟肖,0,23,false
惟命是从,34,36,false
惟命是听,8,13,false
惟日不足,18,22,false
惟日为岁,17,24,false
惟所欲为,35,67,false
惟我独尊,9,11,false
惟肖惟妙,15,19,false
维妙维肖,0,23,false
嵬目鸿耳,34,39,false
嵬眼澒耳,34,39,false
伟绩丰功,24,37,false
尾大不掉,5,13,false
尾大难掉,5,13,false
尾生抱柱,2,33,false
尾生之信,18,27,false
纬武经文,77,84,false
委过于人,168,176,false
委靡不振,12,22,false
委曲成全,18,24,false
委曲求全,18,24,false
委肉虎蹊,0,31,false
委委佗佗,0,6,false
委重投艰,9,40,false
委罪于人,168,176,false
娓娓不倦,1,9,false
娓娓动听,8,13,false
娓娓而谈,26,40,false
萎糜不振,12,22,false
萎靡不振,12,22,false
亹亹不倦,1,9,false
未艾方兴,29,42,false
未卜先知,48,84,false
未成一篑,0,9,false
未达一间,7,38,false
未定之天,176,183,false
未焚徙薪,0,9,false
未风先雨,46,82,false
未敢苟同,94,102,false
未竟之志,19,55,false
未可厚非,15,28,false
未可同日而语,20,56,false
未老先衰,0,2,false
未了公案,5,11,false
未明求衣,40,86,false
未能免俗,3,10,false
未识一丁,3,8,false
未为不可,12,25,false
未形之患,4,13,false
未雨绸缪,0,1,true
未知万一,688,734,false
未足轻重,78,86,false
位卑言高,124,129,false
位不期骄,12,36,false
位极人臣,1,10,false
味如鸡肋,0,7,false
味如嚼蜡,0,1,false
味同嚼蜡,0,6,false
畏敌如虎,36,53,false
畏首畏尾,3,35,false
畏缩不前,49,64,false
畏威怀德,24,26,false
畏葸不前,49,64,false
畏影避迹,0,50,false
畏影恶迹,0,50,false
畏影而走,18,19,false
谓予不信,18,27,false
渭川千亩,0,10,false
渭阳之情,46,59,false
渭浊泾清,50,63,false
蔚成风气,43,81,false
蔚然成风,172,186,false
蔚为大观,20,28,false
慰情胜无,309,329,false
餵糟啜漓,0,32,false
餵糟啜醨,0,32,false
餵糟歠漓,0,32,false
餵糟歠醨,0,32,false
魏颗结草,27,29,false
魏鹊无枝,23,59,false
魏紫姚黄,62,68,false
温故知新,13,22,false
温良恭俭让,4,6,false
温衾扇枕,36,46,false
温情脉脉,1,16,false
温情密意,31,77,false
温情蜜意,31,77,false
温凊定省,2,12,false
温柔敦厚,13,17,false
温润而泽,2,7,false
温生绝裾,0,27,false
温文尔雅,5,15,true
温文儒雅,5,15,false
温席扇枕,36,46,false
温香艳玉,59,95,false
温枕扇席,12,43,false
文不对题,0,18,false
文不加点,19,28,false
文采风流,54,59,false
文弛武玩,11,21,false
文从字顺,37,40,false
文觌武匿,4,11,false
文房四宝,4,16,true
文房四侯,2,6,false
文房四士,6,51,false
文房四物,26,46,false
文房四艺,1,47,false
文风不动,15,22,false
文过其实,8,53,false
文过饰非,15,28,false
文过遂非,15,28,false
文籍先生,48,58,false
文奸济恶,30,45,false
文江学海,37,41,false
文经武略,11,12,false
文经武纬,0,32,false
文君司马,54,59,false
文君新寡,11,15,false
文君新醮,0,24,false
文婪武嬉,2,33,false
文理不通,61,69,false
文理俱惬,0,6,false
文期酒会,4,28,false
文人墨客,0,13,false
文人墨士,6,51,false
文人无行,56,69,false
文人相轻,70,83,false
文人学士,6,51,false
文如其人,168,176,false
文弱书生,48,58,false
文山会海,37,41,false
文身断发,42,45,false
文身剪发,42,45,false
文身翦发,42,45,false
文深网密,4,14,false
文丝不动,15,22,false
文似其人,168,176,false
文搜丁甲,2,20,false
文韬武略,11,12,false
文恬武嬉,2,33,false
文通残锦,27,47,false
文无加点,19,28,false
文武差事,43,88,false
文武兼备,4,14,false
文武全才,43,50,false
文武双全,18,24,false
文武之道,56,64,false
文武之道，一张一弛,2,19,false
文献之家,56,74,false
文星高照,6,12,false
文行出处,6,19,false
文修武备,4,14,false
文修武偃,16,44,false
文以载道,56,64,false
文圆质方,27,34,false
文章盖世,13,58,false
文章经济,15,65,false
文章巨公,33,46,false
文章钜公,33,46,false
文章魁首,16,25,false
文章山斗,38,43,false
文章宿老,45,49,false
文章星斗,38,43,false
文章憎命,10,17,false
文章宗工,1,14,false
文章宗匠,4,13,false
文昭武穆,0,10,false
文治武功,24,37,false
文治武力,25,57,false
文质彬彬,1,3,false
文质斌斌,0,2,false
文子同升,3,13,false
文子文孙,1,2,false
文宗学府,0,37,false
纹丝不动,15,22,true
闻宠若惊,65,84,false
闻风而动,15,22,false
闻风而起,9,47,false
闻风而逃,0,9,false
闻风而兴,29,42,false
闻风而至,17,53,false
闻风破胆,25,41,false
闻风丧胆,25,41,false
闻风响应,21,39,false
闻风远遁,26,29,false
闻风远扬,21,32,false
闻过则喜,18,49,false
闻鸡起舞,15,35,false
闻雷失箸,0,31,false
闻名不如见面,55,63,false
闻名丧胆,25,41,false
闻名遐迩,0,5,false
闻融敦厚,13,17,false
闻声相思,11,22,false
闻所不闻,23,30,false
闻所未闻,23,30,true
闻噎废食,49,94,false
闻一知二,21,26,false
闻一知十,77,122,false
刎颈之交,15,39,false
稳步前进,83,103,false
稳操胜券,0,6,false
稳操胜算,0,1,false
稳操左券,0,6,false
稳吃三注,0,31,false
稳如泰山,70,84,false
稳扎稳打,45,50,false
稳坐钓鱼船,3,9,false
问安视寝,12,24,false
问安视膳,0,14,false
问长问短,13,15,false
问道于盲,14,18,false
问鼎轻重,78,86,false
问鼎中原,10,25,false
问官答花,43,50,false
问寒问暖,0,0,false
问柳评花,43,50,false
问柳寻花,43,50,false
问牛知马,54,59,false
问寝视膳,0,14,false
问舍求田,4,11,false
问十道百,174,181,false
问天买卦,0,4,false
问心无愧,2,11,false
问羊知马,54,59,false
问一答十,77,122,false
问诸水滨,0,2,false
问罪之师,8,53,false
汶阳田反,44,58,false
瓮尽杯干,19,26,false
瓮里醯鸡,41,91,false
瓮声瓮气,43,81,false
瓮天蠡海,37,41,false
瓮天之见,73,104,false
瓮牖桑枢,0,24,false
瓮牖绳枢,0,24,false
瓮中之鳖,0,0,false
瓮中捉鳖,0,0,false
窝火憋气,43,81,false
窝停主人,168,176,false
蜗角虚名,56,63,false
蜗角蝇头,40,43,false
蜗角之争,21,32,false
蜗名微利,22,54,false
蜗舍荆扉,0,13,false
蜗行牛步,13,21,false
我黼子佩,1,4,false
我负子戴,18,25,false
我见犹怜,6,15,false
我武惟扬,21,32,false
我心如秤,5,20,false
我行我素,10,17,false
我醉欲眠,6,14,false
捰袖揎拳,6,12,false
沃野千里,7,39,false
卧不安席,12,43,false
卧床不起,9,47,false
卧虎藏龙,124,130,false
卧榻鼾睡,1,3,false
卧榻之旁，岂容他人鼾睡,1,3,false
卧薪尝胆,25,41,false
卧雪眠霜,7,10,false
握发吐哺,1,9,false
握发吐飧,0,1,false
握风捕影,3,21,false
握纲提领,0,12,false
握铅抱椠,0,15,false
握拳透掌,2,12,false
握拳透爪,0,6,false
握蛇骑虎,36,53,false
握手言欢,13,22,false
握素怀铅,0,15,false
握素披黄,62,68,false
握粟出卜,1,14,false
握炭流汤,3,9,false
握雾拏云,90,99,false
握瑜怀瑾,0,20,false
握瑜怀玉,59,95,false
握雨携云,90,99,false
握云拿雾,13,33,false
乌白马角,3,27,false
乌飞兔走,18,19,false
乌合之众,66,74,true
乌集之交,15,39,false
乌集之众,66,74,false
乌焦巴弓,3,16,false
乌帽红裙,2,4,false
乌面鹄形,27,40,false
乌鸟私情,46,59,false
乌七八糟,1,8,false
乌天黑地,28,42,false
乌头白，马生角,3,27,false
乌头白马生角,3,27,false
乌头马角,3,27,false
乌烟瘴气,43,81,false
乌焉成马,54,59,false
乌衣门第,0,14,false
乌衣之游,28,46,false
乌衣子弟,0,14,false
乌有先生,48,58,false
乌踷兔走,18,19,false
污泥浊水,79,81,false
污七八糟,1,8,false
污手垢面,55,63,false
呜呼哀哉,0,4,false
呜呼噫嘻,2,33,false
巫山洛浦,0,11,false
巫山云雨,46,82,false
巫云楚雨,46,82,false
屋如七星,25,38,false
屋上建瓴,0,12,false
屋上乌,20,40,false
屋乌推爱,29,39,false
屋乌之爱,29,39,false
屋下架屋,6,26,false
屋下作屋,6,26,false
诬良为盗,10,18,false
无般不识,16,61,false
无背无侧,1,4,false
无边风月,35,43,false
无边无际,2,52,true
无边无沿,5,33,false
无边无垠,0,18,false
无病呻吟,2,20,false
无病自炙,3,16,false
无补于事,43,88,false
无肠公子,7,22,false
无肠可断,58,60,false
无耻之尤,5,23,false
无出其右,3,21,false
无从置喙,0,24,false
无大不大,198,203,false
无大无小,42,65,false
无待蓍龟,13,26,false
无党无偏,4,8,false
无德而称,16,31,false
无的放矢,8,53,false
无敌天下,31,44,false
无敌于天下,31,44,false
无地可容,3,9,false
无地自处,6,19,false
无地自厝,1,7,false
无地自容,3,9,false
无颠无倒,32,40,false
无冬历夏,8,21,false
无冬无夏,8,21,false
无动为大,198,203,false
无动于中,17,25,false
无动于衷,0,8,true
无洞掘蟹,0,14,false
无毒不丈夫,8,45,false
无独有偶,1,7,true
无端生事,43,88,false
无恶不为,35,67,false
无恶不造,20,27,false
无恶不作,24,30,false
无法无天,176,183,true
无方之民,29,32,false
无风不起浪,11,18,false
无风起浪,11,18,false
无风三尺浪,11,18,false
无风生浪,11,18,false
无风扬波,12,25,false
无风作浪,11,18,false
无缝天衣,40,86,false
无佛处称尊,9,11,false
无服之丧,13,14,false
无服之殇,0,5,false
无父无君,10,17,false
无根而固,4,19,false
无根无蒂,0,14,false
无根之木，无源之水,79,81,false
无功而禄,0,12,false
无功受禄,0,12,false
无故呻吟,2,20,false
无挂无碍,3,13,false
无关大局,8,35,false
无关大体,8,26,false
无关宏旨,0,36,false
无关紧要,6,23,true
无关痛痒,0,11,false
无官一身轻,70,83,false
无何有乡,2,16,false
无何有之乡,2,16,false
无乎不可,12,25,false
无毁无誉,1,37,false
无机可乘,37,52,false
无迹可求,26,30,false
无迹可寻,22,33,false
无稽之谈,26,40,false
无稽之言,118,146,false
无计可奈,0,1,false
无计可施,6,51,true
无计奈何,14,27,false
无计所奈,0,1,false
无际可寻,22,33,false
无济于事,43,88,true
无家可奔,6,9,false
无家可归,20,33,true
无家无室,7,52,false
无价之宝,4,16,false
无坚不摧,15,21,false
无坚不陷,3,22,false
无间冬夏,8,21,false
无间可乘,37,52,false
无间可伺,3,14,false
无间是非,15,28,false
无疆之休,8,18,false
无噍类矣,0,46,false
无尽无穷,40,43,false
无尽无休,8,18,false
无精嗒彩,3,10,false
无精打采,9,16,true
无精打彩,3,10,false
无胫而来,25,27,false
无胫而行,56,69,false
无胫而至,17,53,false
无胫而走,18,19,false
无旧无新,13,22,false
无咎无誉,1,37,false
无拘无碍,3,13,false
无拘无缚,0,37,false
无拘无束,49,73,false
无可比伦,0,3,false
无可比拟,2,9,false
无可比象,5,19,false
无可不可,12,25,false
无可非议,7,53,false
无可奉告,5,10,false
无可厚非,15,28,true
无可讳言,118,146,false
无可救药,3,20,false
无可名状,0,4,false
无可奈何,14,27,true
无可奈何花落去,16,26,false
无可柰何,14,27,false
无可如何,14,27,false
无可无不可,12,25,false
无可争辩,3,11,false
无可置辩,3,11,false
无可置喙,0,24,false
无可置疑,12,58,false
无空不入,31,39,false
无孔不入,31,39,false
无孔不钻,21,22,false
无寇暴死,57,102,false
无愧衾影,3,21,false
无理取闹,0,3,false
无立锥之地,28,42,false
无了根蒂,0,14,false
无了无休,8,18,false
无虑无思,11,22,false
无虑无忧,14,32,false
无论如何,14,27,true
无毛大虫,2,8,false
无米之炊,10,15,false
无面目见江东父老,45,49,false
无名火气,43,81,false
无名孽火,29,37,false
无名小辈,0,10,false
无名小卒,0,4,false
无名英雄,14,19,false
无名之璞,0,11,false
无名之朴,3,14,false
无名之师,8,53,false
无明无夜,12,19,false
无明业火,29,37,false
无能为力,25,57,true
无能为役,0,46,false
无偏无陂,0,10,false
无偏无党,6,9,false
无偏无颇,0,4,false
无偏无倚,22,68,false
无平不颇,0,4,false
无其伦比,36,62,false
无其奈何,14,27,false
无奇不有,137,155,false
无千待万,83,93,false
无千无万,83,93,false
无牵无挂,9,13,false
无巧不成话,10,17,false
无巧不成书,16,40,false
无亲无故,20,35,false
无情少面,55,63,false
无情无彩,3,10,false
无情无绪,0,15,false
无情无义,19,65,false
无穷无尽,17,37,true
无拳无勇,5,14,false
无人问津,2,22,false
无人之地,28,42,false
无人之境,0,19,false
无任之禄,0,12,false
无容身之地,28,42,false
无如奈何,14,27,false
无如之何,14,27,false
无如之奈,0,1,false
无伤大体,8,26,false
无伤大雅,5,15,false
无伤无臭,6,16,false
无声无臭,6,16,false
无声无色,10,13,false
无声无息,6,37,true
无师自通,61,69,false
无施不可,12,25,false
无施不效,4,27,false
无时无刻,23,36,false
无始无终,9,17,false
无事不登三宝殿,0,9,false
无事生非,15,28,false
无事生事,43,88,false
无适无莫,18,33,false
无適无莫,18,33,false
无束无拘,4,31,true
无丝有线,0,19,false
无私有弊,6,32,false
无私有意,31,77,false
无私之光,22,23,false
无思无虑,0,7,false
无所不包,8,20,false
无所不备,4,14,false
无所不及,6,56,false
无所不尽其极,23,73,false
无所不可,12,25,false
无所不能,19,19,false
无所不容,3,9,false
无所不通,61,69,false
无所不为,35,67,false
无所不晓,4,27,false
无所不用其极,23,73,false
无所不有,137,155,false
无所不在,12,16,false
无所不知,48,84,false
无所不至,17,53,false
无所不作,24,30,false
无所措手,30,39,false
无所措手足,18,22,false
无所错手足,18,22,false
无所顾惮,0,16,false
无所顾忌,0,50,false
无所回避,41,67,false
无所忌惮,0,16,false
无所忌讳,5,29,false
无所可否,6,0,false
无所容心,199,208,false
无所施其伎,0,50,false
无所施其技,0,50,false
无所事事,43,88,false
无所适从,34,36,true
无所畏惮,0,16,false
无所畏忌,0,50,false
无所畏惧,0,27,false
无所依归,20,33,false
无所用心,199,208,false
无所用之,4,40,false
无所重轻,70,83,false
无所作为,35,67,false
无天无日,132,132,false
无天于上，无地于下,31,44,false
无头告示,0,45,false
无头无尾,3,35,false
无万大千,162,177,false
无往不复,1,38,false
无往不克,13,26,false
无往不利,22,54,false
无往不胜,4,14,false
无妄之福,22,59,false
无妄之祸,32,40,false
无妄之忧,14,32,false
无妄之灾,1,5,false
无微不至,17,53,false
无为而成,46,61,false
无为而治,5,41,false
无为之治,5,41,false
无为自成,46,61,false
无为自化,17,24,false
无隙可乘,37,52,false
无下箸处,6,19,false
无相无作,24,30,false
无懈可击,18,68,false
无形无影,3,21,false
无形之罪,20,24,false
无兄盗嫂,0,3,false
无休无了,9,10,false
无须之祸,32,40,false
无涯之戚,0,38,false
无言可对,16,17,false
无盐不解淡,12,28,false
无颜落色,10,13,false
无一不备,4,14,false
无一不知,48,84,false
无衣之赋,0,37,false
无依无靠,1,4,true
无以复加,10,28,false
无以塞责,4,9,false
无倚无靠,1,4,false
无翼而飞,65,78,false
无影无形,27,40,false
无影无踪,0,3,true
无庸讳言,118,146,false
无庸置辩,3,11,false
无庸置疑,12,58,false
无庸赘述,0,24,false
无用武之地,28,42,false
无忧无虑,0,7,true
无幽不烛,0,31,false
无尤无怨,8,23,false
无有伦比,36,62,false
无羐无碍,3,13,true
无与比伦,0,3,false
无与伦比,36,62,true
无与为比,36,62,false
无缘无故,20,35,true
无源之水，无本之末,6,21,false
无源之水，无本之木,14,24,false
无远不届,0,21,false
无远弗届,0,21,false
无怨无德,24,26,false
无遮大会,4,28,false
无征不信,18,27,false
无知妄作,24,30,false
无置锥地,28,42,false
无中生有,137,155,false
无昼无夜,12,19,false
无踪无影,3,21,false
无足轻重,78,86,true
无足重轻,70,83,false
毋望之福,22,59,false
毋望之祸,32,40,false
毋翼而飞,65,78,false
吴带当风,172,186,false
吴牛喘月,35,43,false
吴市吹箫,0,23,false
吴市之箫,0,23,false
吴头楚尾,3,35,false
吴下阿蒙,5,11,false
吴越同舟,2,11,false
吾家千里驹,3,30,false
吾谁与归,20,33,false
吾膝如铁,38,38,false
吾自有处,6,19,false
梧凤之鸣,17,24,false
梧鼠技穷,40,43,false
梧鼠五技,0,50,false
梧鼠之技,0,50,false
梧桐断角,3,27,false
梧桐一叶落,24,34,false
五步成诗,15,60,false
五彩缤纷,11,19,true
五藏六府,0,37,false
五车腹笥,0,11,false
五尺竖子,7,22,false
五尺童子,7,22,false
五尺之童,4,12,false
五尺之僮,0,8,false
五大三粗,12,18,false
五典三坟,0,8,false
五鼎万钟,10,18,false
五冬六夏,8,21,false
五斗折腰,3,20,false
五毒俱全,18,24,false
五短身材,13,20,false
五方杂处,6,19,false
五方杂厝,1,7,true
五风十雨,46,82,false
五谷不分,74,82,false
五谷不升,3,13,false
五谷丰登,19,23,false
五谷丰熟,7,31,false
五羖大夫,8,45,false
五光十色,10,13,false
五鬼闹判,5,11,false
五合六聚,8,35,false
五侯蜡烛,0,31,false
五侯七贵,21,34,false
五湖四海,37,41,false
五花八门,24,26,true
五花大绑,0,6,true
五花杀马,54,59,false
五黄六月,35,43,false
五积六受,1,10,false
五脊六兽,5,14,false
五角六张,30,40,false
五经扫地,28,42,false
五劳七伤,10,15,false
五里雾,13,33,false
五里雾中,17,25,false
五陵豪气,43,81,false
五陵年少,15,20,false
五陵英少,15,20,false
五零二落,24,34,false
五零四散,6,7,false
五马分尸,7,52,false
五内俱崩,0,0,false
五内如焚,22,30,false
五男二女,12,12,false
五抢六夺,5,12,false
五亲六眷,1,9,false
五雀六燕,50,78,false
五日京兆,0,6,false
五色缤纷,11,19,false
五色无主,8,39,false
五色相宣,0,14,false
五申三令,14,26,false
五十步笑百步,13,21,false
五石六鹢,0,46,false
五世其昌,3,16,false
五体投诚,4,19,false
五体投地,28,42,false
五味俱全,18,24,false
五心六意,31,77,false
五行八作,24,30,false
五行并下,31,44,false
五行俱下,31,44,false
五虚六耗,0,8,false
五言长城,5,20,false
五颜六色,10,13,true
五音六律,0,7,false
五月飞霜,7,10,false
五月披裘,4,8,false
五月粜新谷,2,17,false
五蕴皆空,19,22,false
五脏六腑,0,37,true
五洲四海,37,41,false
五子登科,2,15,false
武不善作,24,30,false
武昌剩竹,7,38,false
武断乡曲,16,26,false
武断专横,63,67,false
武爵武任,13,21,false
武偃文修,11,21,false
武艺超群,15,17,false
舞笔弄文,77,84,false
舞弊营私,2,13,false
舞词弄札,0,3,false
舞刀跃马,54,59,false
舞凤飞龙,124,130,false
舞弄文墨,5,20,false
舞裙歌扇,5,19,false
舞衫歌扇,5,19,false
舞文弄法,13,16,false
舞文弄墨,5,20,false
舞文巧诋,0,14,false
舞文饰智,13,49,false
舞文玩法,13,16,false
舞榭歌楼,3,8,false
舞榭歌台,0,5,true
舞爪张牙,5,15,false
勿怠勿忘,20,30,false
勿忘在莒,0,27,false
勿谓言之不预也,0,7,false
务本抑末,6,21,false
物腐虫生,48,58,false
物阜民安,79,85,false
物阜民丰,31,45,false
物阜民康,0,6,false
物归原主,8,39,false
物华天宝,4,16,false
物换星移,38,84,false
物极必反,44,58,false
物极必返,19,33,false
物极将返,19,33,false
物极则反,44,58,false
物尽其用,17,26,false
物竞天择,6,11,false
物离乡贵,21,34,false
物力维艰,9,40,false
物美价廉,6,13,false
物伤其类,0,7,false
物是人非,15,28,false
物稀为贵,21,34,false
物以类聚,8,35,false
物以群分,74,82,false
物以希为贵,21,34,false
物以稀为贵,21,34,false
物议沸腾,6,6,false
物殷俗阜,0,37,false
物在人亡,22,32,false
物至则反,44,58,false
误打误撞,3,7,false
误付洪乔,7,19,false
误国殃民,29,32,false
误人子弟,0,14,false
误认颜标,7,12,false
误入歧途,2,12,false
误作非为,35,67,false
雾暗云深,76,86,false
雾鬓风鬟,0,9,false
雾鬓云鬟,0,9,false
雾惨云愁,20,30,false
雾阁云窗,1,6,false
雾集云合,10,23,false
雾里看花,43,50,false
雾鳞云爪,0,6,false
雾起云涌,0,9,false
雾散云披,41,55,false
雾释冰融,6,12,false
雾锁烟迷,26,36,false
雾兴云涌,0,9,false
雾涌云蒸,2,13,false
寤寐求之,4,40,false
夕寐宵兴,29,42,false
夕惕朝乾,1,16,false
夕惕若厉,5,37,false
夕阳西下,31,44,false
西窗剪烛,0,31,false
西方净国,20,23,false
西方净土,16,26,false
西风残照,6,12,false
西风落叶,3,10,false
西赆南琛,0,9,false
西邻责言,118,146,false
西颦东效,4,27,false
西山日薄,6,18,false
西食东眠,6,14,false
西台痛哭,4,8,false
西装革履,15,22,false
西子捧心,199,208,false
吸风饮露,15,27,false
吸新吐故,20,35,false
希奇古怪,7,9,false
希世之宝,4,16,false
希世之才,43,50,false
希世之珍,2,12,false
希旨承颜,4,32,false
析辨诡词,15,21,false
析辨诡辞,14,20,false
析辩诡辞,14,20,false
析肝刿胆,25,41,false
析肝沥悃,0,4,false
析肝吐胆,25,41,false
析骨而炊,10,15,false
析圭担爵,0,12,false
析圭儋爵,0,12,false
析圭分组,0,4,false
析珪判野,13,20,false
析珪胙土,16,26,false
析骸以爨,0,5,false
析骸易子,7,22,false
析毫剖厘,0,32,false
析毫剖芒,3,7,false
析交离亲,13,25,false
析精剖微,9,41,false
析缕分条,7,13,false
析律贰端,3,5,false
析律舞文,77,84,false
析微察异,18,64,false
析言破律,0,7,false
析疑匡谬,6,7,false
息迹静处,6,19,false
息交绝游,28,46,false
息怒停瞋,1,10,false
息黥补劓,0,46,false
息事宁人,168,176,false
息息相关,9,17,true
息息相通,61,69,false
悉帅敝赋,0,37,false
悉索敝赋,0,37,false
悉索薄赋,0,37,false
惜客好义,19,65,false
惜老怜贫,19,22,false
惜墨如金,125,145,false
惜玉怜香,15,29,false
惜指失掌,2,12,false
惜字如金,125,145,false
晰毛辨发,42,45,false
犀顶龟文,77,84,false
犀角烛怪,7,9,false
犀颅玉颊,2,20,false
犀牛望月,35,43,false
犀燃烛照,6,12,false
犀照牛渚,0,31,false
稀奇古怪,7,9,false
稀世之宝,4,16,false
熙来攘往,2,12,false
熙熙壤壤,0,2,false
熙熙攘攘,8,10,true
熙熙融融,6,12,false
嘻皮涎脸,6,15,false
嘻皮笑脸,6,15,false
嘻笑怒骂,2,7,false
嬉皮笑脸,6,15,false
嬉笑怒骂,2,7,false
嬉笑怒骂，皆成文章,4,14,false
膝行而前,49,64,false
膝行匍伏,6,43,false
膝行蒲伏,6,43,false
膝行肘步,13,21,false
膝痒搔背,27,37,false
膝语蛇行,56,69,false
歙漆阿胶,2,26,false
羲皇上人,168,176,false
鼷腹鹪枝,23,59,false
鼷鼠饮河,40,53,false
习非成是,10,55,false
习故安常,3,16,false
习惯成自然,2,4,false
习俗移性,3,16,false
习焉不察,7,13,false
习以成俗,3,10,false
习以为常,3,16,true
习与性成,46,61,false
席不暇暖,0,0,false
席地而坐,47,53,false
席地幕天,176,183,false
席丰履厚,13,17,false
席卷八荒,8,14,false
席卷而逃,0,9,false
席卷天下,31,44,false
席履丰厚,13,17,false
席门蓬巷,1,15,false
席门穷巷,1,15,false
席上之珍,2,12,false
席薪枕块,0,2,false
席珍待聘,0,3,false
袭故蹈常,3,16,false
袭人故智,13,49,false
洗兵牧马,54,59,false
洗肠涤胃,0,32,false
洗耳恭听,8,13,false
洗耳拱听,8,13,false
洗垢匿瑕,2,15,false
洗垢求瘢,0,8,false
洗垢求瑕,2,15,false
洗垢索瘢,0,8,false
洗脚上船,3,9,false
洗颈就戮,3,15,true
洗眉刷目,88,98,false
洗手不干,19,26,false
洗手奉公,33,46,false
洗手奉职,0,36,false
洗髓伐毛,17,23,false
洗心涤虑,0,7,false
洗心革面,55,63,false
洗心换骨,17,32,false
洗心回面,55,63,false
洗雪逋负,51,88,false
洗濯磨淬,0,6,false
徙善远罪,20,24,false
徙薪曲突,2,12,false
徙宅忘妻,4,42,false
喜不自胜,4,14,false
喜出望外,15,16,true
喜从天降,12,21,false
喜见于色,10,13,false
喜眉笑眼,27,55,false
喜怒哀乐,46,47,false
喜怒不形于色,10,13,false
喜怒无常,3,16,false
喜气洋洋,6,17,true
喜上眉梢,0,5,false
喜闻乐见,73,104,false
喜笑颜开,51,53,false
喜新厌故,20,35,false
喜新厌旧,17,30,false
喜行于色,10,13,false
喜形于色,10,13,false
喜溢眉梢,0,5,false
喜跃抃舞,15,35,false
喜逐颜开,51,53,false
戏彩娱亲,13,25,false
戏蝶游蜂,30,44,false
系风捕景,5,24,false
系风捕影,3,21,false
系马埋轮,1,4,false
细大不捐,8,16,false
细水长流,54,59,false
细微末节,4,25,false
细针密缕,0,7,false
细枝末节,4,25,false
阋墙谇帚,0,9,false
阋墙御侮,0,20,false
舄乌虎帝,1,15,false
隙大墙坏,3,6,false
隙穴之窥,3,12,false
呷醋节帅,0,2,false
虾兵蟹将,32,41,false
瞎马临池,7,24,false
瞎子摸象,5,19,false
瞎子摸鱼,69,105,false
匣剑帷灯,5,9,false
匣里龙吟,2,20,false
侠肝义胆,25,41,false
狎雉驯童,4,12,false
俠多俠少,15,20,false
柙虎樊熊,11,16,false
狭路相逢,14,28,false
遐尔闻名,56,63,false
遐迩闻名,56,63,false
遐迩一体,8,26,false
遐迩著闻,23,30,false
遐方绝壤,0,2,false
遐方绝域,0,36,false
遐州僻壤,0,2,false
瑕不搑瑜,2,38,false
瑕不掩瑜,2,38,false
瑕瑜互见,73,92,false
霞光万道,56,64,false
霞明玉映,2,20,false
